121.6739, 24.91571
120.666, 23.01087
120.9417, 24.23321
121.5598, 25.09108
121.2168, 24.93759
120.2513, 23.1417
120.4818, 23.99297
120.62, 22.54951
120.3897, 23.75585
120.9417, 24.48927
120.574, 23.45889
121.1252, 24.70328
120.9876, 23.83876
121.7195, 24.69295
120.9647, 24.80395
121.7081, 25.10898
121.3542, 23.7569
120.4473, 23.47545
120.9876, 22.98461
118.3186, 24.43679
119.6151, 23.56548
119.5397, 26.19737
